LastActivity,AccountOwner,AccountName,State/Province,Type,Rating,LastModifiedDate,Country,HQCountry,AccountId,Region
4/3/19,Pavel Hruska,BELGACOM,"",Prospect,"",3/5/20,Belgium,"",0016000000I5RuBAAV,EMEA
7/29/20,Jean-Noel Roncelli,Groupe Auchan,"",Prospect,"",6/15/20,France,"",0016000000I5RuJAAV,EMEA
2/6/19,Tho Yeong Chien,Lotte Department Stores,"",Ex-Customer,"",7/3/20,"Korea, Republic of","",0016000000I5RuMAAV,APAC
"",Simon Brender,SK C&C,Seoul,Prospect,"",6/6/19,KOR,"",0016000000I5RuOAAV,APAC
1/9/19,Tho Yeong Chien,Hong Leong Bank Berhad,"",Prospect,"",7/29/20,Malaysia,"",0016000000I5RuPAAV,APAC
9/5/08,Vincent Steenhuis,Mobilink,"",Prospect,"",4/13/20,Pakistan,"",0016000000I5RuSAAV,EMEA
1/21/20,Mike Washington,Volvo Cars,V�stra G�talands l�n,Prospect,"",3/5/20,SWE,"",0016000000I5RuVAAV,EMEA
5/15/19,Vincent Steenhuis,Gulf Network Distribution,"",Prospect,"",3/27/20,United Arab Emirates,"",0010z00001V472DAAR,EMEA
9/4/12,Simon Brender,Broadleaf Co,"",Prospect,"",6/8/20,Japan,"",0016000000l230OAAQ,APAC
3/13/19,Simon Brender,NHK - Japan Broadcasting Corporation,"",Ex-Customer,"",7/16/19,Japan,"",0016000000pS1PbAAK,APAC
1/29/15,Gary Griffith,Ally Bank,North Carolina,Prospect,"",6/19/20,United States,"",00160000017GK1LAAW,SOUTHEAST
"",Tho Yeong Chien,Catcher Technology,"",Prospect,"",7/29/20,Taiwan,"",0010z00001YCJuKAAX,APAC
6/5/20,Taylor Watkins,Simmons Bank,"",Prospect,"",6/19/20,United States,"",0010z00001ZqcqhAAB,""
"",Tyler Bush,Eaton,"",Prospect,"",6/19/20,Ireland,"",0010z00001YCK4UAAX,SOUTHEAST
7/20/20,Alexander Ramm,New Work SE,"",Prospect,"",7/13/20,Germany,"",0010z00001Zs7TNAAZ,EMEA
11/14/19,James Raspanti,KKR & Co.Inc.,New York,Prospect,"",7/15/20,United States,"",0010z00001ZsWKWAA3,NORTHEAST
"",Simon Skinner,Goldman Sachs UK,"",Prospect,"",5/7/20,United Kingdom,"",0010z00001YCIttAAH,EMEA
5/14/20,Tho Yeong Chien,Ministry of National Development (MND),"",Prospect,"",7/29/20,Singapore,"",0010z00001ZqcB4AAJ,APAC
10/1/18,Tyler Bush,Safeguard Properties,Ohio,Prospect,"",6/19/20,United States,"",0016000000mNn0uAAC,MIDWEST
5/4/20,Jean-Noel Roncelli,Air France-KLM S.A.,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboEyAAJ,EMEA
"",Simon Brender,Aisin Seiki,Aichi,Prospect,"",3/16/20,Japan,"",0010z00001YCGuRAAX,APAC
7/21/20,Michael Kavalle,AbbVie Inc.,Illinois,Prospect,"",6/19/20,United States,"",0016000001AuShcAAF,MIDWEST
11/22/17,Gary Griffith,Georgia Department of Labor,Georgia,Prospect,"",6/19/20,United States,"",0016000001AvfS5AAJ,SOUTHEAST
7/27/20,Marilyn Von Hoenning,Swiss Data Solutions,"",Prospect,"",4/28/20,Switzerland,"",0010z00001Wg1ctAAB,EMEA
9/3/15,Vincent Steenhuis,Habib Bank Limited,"",Prospect,"",4/13/20,Pakistan,"",0016000001AvLsLAAV,EMEA
4/3/19,Pavel Hruska,Volvo Belgium,"",Prospect,"",5/8/20,Belgium,"",0016000001Auu0mAAB,EMEA
"",Pavel Hruska,De Volksbank N.V.,"",Prospect,"",3/5/20,NLD,"",0016000001OS9wQAAT,EMEA
7/25/17,Mark Wagasky,Microsafe SA de CV,"",Prospect,"",4/13/20,Mexico,"",0016000001OwK0JAAV,LATAM
"",Adam Swaney,Edison International,"",Prospect,"",6/19/20,United States,"",0010z00001YCaYSAA1,WEST
"",Mark Wagasky,Equity Residential,"",Prospect,"",6/19/20,United States,"",0010z00001YCaYcAAL,MIDWEST
4/3/19,Pavel Hruska,A.Z. Groeninge,"",Prospect,"",3/5/20,Belgium,"",0016000001AuNFeAAN,EMEA
6/4/18,Zachery Peters,Ascend Learning,Kansas,Prospect,"",7/24/20,United States,"",0016000001AvdLOAAZ,CENTRAL
4/1/20,James Raspanti,Partner Reinsurance Company,Connecticut,Prospect,"",3/12/20,United States,"",0016000001Aua9AAAR,NORTHEAST
9/4/19,Christopher Marra,"Voya Financial, Inc.",New York,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",0016000001Auat1AAB,NORTHEAST
"",Tho Yeong Chien,Bank of Chengdu,Sichuan,Prospect,"",7/29/20,China,"",0010z00001YCGwwAAH,APAC
8/12/15,Adam Swaney,"Sprouts Farmers Markets, LLC",Arizona,Prospect,"",6/22/20,United States,"",0016000001AuaXSAAZ,WEST
8/25/19,Pavel Hruska,Vodafone Europe B.V.,"",Prospect,"",3/5/20,Netherlands,"",0016000001AuNhIAAV,EMEA
7/30/15,Gary Griffith,JAS Forwarding Worldwide,Georgia,Prospect,"",6/19/20,United States,"",0016000001AuXtiAAF,SOUTHEAST
11/4/19,Mike Washington,Randstad Sweden,"",Prospect,"",6/19/20,Sweden,"",0010z00001P8isjAAB,EMEA
4/3/19,Pavel Hruska,UZ Leuven,Flanders,Prospect,"",6/19/20,Belgium,"",0016000001AuAlYAAV,EMEA
4/3/19,Pavel Hruska,Canon Europe NV,England,Prospect,"",3/5/20,NLD,"",0016000001AuNdPAAV,EMEA
7/23/19,Simon Brender,"Nihon Unisys, Ltd.","",Prospective Partner,"",2/27/20,Japan,"",0010z00001Wg3yyAAB,APAC
"",David Bain,Alinta Energy,"",Prospect,"",7/29/20,Australia,"",0010z00001Wj1rEAAR,APAC
5/28/20,Joe Hliboki,Capco,New York,Prospect,"",6/19/20,United States,"",0016000001BYwbhAAD,SOUTHEAST
9/5/18,Mike Washington,Addlevel,"",Prospect,"",3/5/20,Sweden,"",0010z00001P8MH5AAN,EMEA
"",Tho Yeong Chien,Bank of Hangzhou,Beijing,Prospect,"",7/29/20,China,"",0010z00001YCGyYAAX,APAC
"",James Raspanti,Bob'S Discount Furniture LLC,"",Prospect,"",4/13/20,"","",0010z00001YCH0UAAX,NORTHEAST
2/12/16,Zachery Peters,Iowa Public Employees' Reitrement System Organization (IPERS),Iowa,Prospect,"",7/24/20,United States,"",0016000001E2qZ7AAJ,CENTRAL
2/18/20,Michael Kavalle,Prime Therapeutics LLC,Minnesota,Prospect,"",4/1/20,United States,"",0016000000kMtasAAC,MIDWEST
9/11/15,Vincent Steenhuis,Edenred Turkey,"",Prospect,"",4/13/20,Turkey,"",0016000001BZGeWAAX,EMEA
7/23/20,Adam Swaney,Ancestry.com Inc.,Utah,Prospect,"",6/19/20,United States,"",0016000000kNWunAAG,WEST
10/1/15,Mark Wagasky,Banco De Credito Del Peru,"",Ex-Customer,A - Active project (within 3 to 6  mths),4/13/20,Peru,"",0016000000f40ruAAA,LATAM
3/28/17,Michael Kavalle,Illinois Credit Union Systems (ICUL),Illinois,Prospect,"",4/1/20,United States,"",0016000001KjFPkAAN,MIDWEST
7/28/20,Jean-Noel Roncelli,Societe Generale - France,"",Customer,A - Active project (within 3 to 6  mths),7/28/20,France,France,0016000000ovdl7AAA,EMEA
"",Tyler Bush,D&H Distributing Co.,Pennsylvania,Prospect,"",3/13/20,United States,"",0016000000szFRUAA2,MIDWEST
12/9/19,David Bain,Qantas Airways Ltd,New South Wales,Prospect,"",7/29/20,Australia,"",0010z00001V3Ck5AAF,APAC
8/31/16,Kateryna Hvastovich,Capgemini UK PLC,England,Partner,N - Not a lead (do not market),3/5/20,United Kingdom,"",0016000000syIxuAAE,EMEA
2/21/20,Jason Pearson,Arch Mortgage Insurance Company,California,Prospect,"",6/15/20,United States,"",0016000000tQZNWAA4,WEST
12/19/18,Gary Griffith,FINRA,District of Columbia,Prospect,"",6/19/20,United States,"",0016000000sxHE5AAM,NORTHEAST
7/15/20,Ian Stocks,Argus,"",Prospect,"",7/14/20,Israel,"",0010z00001ZsRy7AAF,EMEA
10/10/13,Kyle Graves,Humedica,Massachusetts,Ex-Customer,"",8/13/19,United States,"",0016000000fSBR7AAO,NORTHEAST
1/3/12,Joe Hliboki,"Cellhut.com, Inc.",New York,Prospect,"",6/18/20,United States,"",0016000000fS2F2AAK,NORTHEAST
7/24/20,Pavel Hruska,Norwegian Air Shuttle,"",Customer,A - Active project (within 3 to 6  mths),6/19/20,Norway,Norway,0016000000fSQweAAG,EMEA
7/2/14,Gary Griffith,NeighborWorks America,District of Columbia,Prospect,"",6/19/20,United States,"",0016000000uiO0yAAE,NORTHEAST
1/16/18,Marilyn Von Hoenning,BITMARCK Service GmbH,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0016000000fSEDWAA4,EMEA
3/2/18,Mike Washington,Bwin.party (Party Gaming),"",Prospect,"",3/5/20,Gibraltar,"",0016000000fSEDYAA4,EMEA
7/27/20,Mark Ronson,"Activision Blizzard, Inc.",California,Prospect,"",6/19/20,United States,"",0016000000g1dDiAAI,WEST
2/26/18,Adam Swaney,Wide Open West,Colorado,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",0016000000g1XYOAA2,WEST
10/9/18,Gary Griffith,"Ebix, Inc.",Georgia,Prospect,"",2/24/20,United States,"",0016000000jVBADAA4,SOUTHEAST
7/22/20,Tyler Bush,CSL Behring,Pennsylvania,Prospect,"",6/19/20,United States,"",0010z00001Wg2lBAAR,MIDWEST
11/5/19,Tyler Bush,SEI Investments,Pennsylvania,Prospect,"",6/19/20,United States,"",0010z00001Wg2luAAB,MIDWEST
9/13/19,Joe Hliboki,Och-Ziff Capital Management Group,New York,Prospect,"",6/19/20,United States,"",0010z00001Wg2mOAAR,NORTHEAST
7/30/20,Marilyn Von Hoenning,Adidas AG,Bavaria,Prospect,B - Possible project (within 3-9 mths),7/1/20,Germany,"",0016000000jVF9MAAW,EMEA
7/12/19,Tho Yeong Chien,KBZ Bank,"",Prospect,"",7/29/20,Myanmar,"",0010z00001VELHwAAP,APAC
8/27/13,Mark Wagasky,BBVA Securities Inc.,New York,Prospect,NQ - Not Qualified,4/15/20,United States,"",0016000000sWEGbAAO,NORTHEAST
5/20/20,Tho Yeong Chien,Starhub,"",Prospect,"",7/29/20,Singapore,"",0010z00001SW1NNAA1,APAC
1/9/20,Tho Yeong Chien,ProjectDRGN,"",Prospect,"",7/29/20,Singapore,"",0010z00001Wj2SfAAJ,APAC
7/16/20,Shannon Kimball,Central 1 Credit Union,British Columbia,Prospect,"",7/7/20,Canada,"",0010z00001Wg2u3AAB,WEST
4/2/20,Mike Washington,HM Revenue & Customs (HMRC),England,Customer,A - Active project (within 3 to 6  mths),7/20/20,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0016000000sxsjuAAA,EMEA
6/11/19,Patrick McGrath,ProAssurance,Alabama,Prospect,"",6/19/20,United States,"",0010z00001VF3X7AAL,SOUTHEAST
4/3/19,Pavel Hruska,Evides Waterbedrijf,"",Prospect,"",6/19/20,Netherlands,"",0016000001BadkMAAR,EMEA
"",Jean-Noel Roncelli,Malakoff Mederic,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboFSAAZ,EMEA
4/3/19,Pavel Hruska,Eurocontrol,"",Prospect,"",6/19/20,Belgium,"",0016000001BaKLAAA3,EMEA
4/3/19,Pavel Hruska,Deloitte Consulting CVBA,"",Prospect,"",6/19/20,Belgium,"",0016000001BbKF6AAN,EMEA
3/28/19,Jean-Noel Roncelli,SFR Soci�t� Fran�aise du Radiot�l�phone,"",Prospect,"",5/28/20,France,"",0016000001BboCxAAJ,EMEA
6/24/19,Jean-Noel Roncelli,Electricit� de France (EDF),�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboDHAAZ,EMEA
9/4/19,Jean-Noel Roncelli,Groupe Credit Mutuel - CIC,"",Prospect,"",4/15/20,France,"",0016000001BboDlAAJ,EMEA
6/6/19,Jean-Noel Roncelli,GROUPE BPCE,�le-de-France,Prospect,"",6/19/20,France,"",0016000001C3QpfAAF,EMEA
6/26/20,Jean-Noel Roncelli,ENGIE,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboDbAAJ,EMEA
7/22/20,David Bain,National Australia Bank Limited,Victoria,Prospect,"",7/29/20,Australia,"",0016000001Ba4PXAAZ,APAC
3/1/18,Mark Wagasky,BNP Paribas Cardif Colombia,"",Prospect,"",4/13/20,Colombia,"",0016000001C3RJ1AAN,LATAM
4/3/19,Pavel Hruska,Soci�t� Nationale des Chemins de Fer Belges SA,"",Prospect,"",3/5/20,BEL,"",0016000001Badp2AAB,EMEA
5/22/18,Mark Ronson,Torrance Memorial Medical Center,California,Prospect,"",6/19/20,United States,"",0016000001C3hiiAAB,WEST
7/16/20,Jean-Noel Roncelli,A�roports de Paris,"",Prospect,"",4/15/20,France,"",0016000001BboEjAAJ,EMEA
7/29/20,Jean-Noel Roncelli,Soci�t� Nationale des Chemins de fer Fran�ais,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboCTAAZ,EMEA
11/28/19,Jean-Noel Roncelli,Hermes International SA,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboEeAAJ,EMEA
5/5/20,Jean-Noel Roncelli,AXA SA,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboLbAAJ,EMEA
"",Mike Washington,Leaseplan,"",Prospect,"",3/5/20,United States,"",0016000001C1qZQAAZ,EMEA
1/14/20,Pavel Hruska,Dutch Tax Authority (de Belastingdienst),"",Customer,"",7/20/20,Netherlands,Netherlands,0016000001C2abxAAB,EMEA
7/30/20,Jean-Noel Roncelli,BNP Paribas S.A.,�le-de-France,Prospect,A - Active project (within 3 to 6  mths),6/19/20,France,"",0016000001BboCOAAZ,EMEA
7/30/15,Gary Griffith,CNL FInancial Group,Florida,Prospect,"",2/24/20,United States,"",0016000000tQOrOAAW,SOUTHEAST
4/16/19,Christopher Marra,Oppenheimer & Co.,New York,Prospect,NQ - Not Qualified,6/19/20,United States,"",0016000000sxp8IAAQ,NORTHEAST
4/3/19,Pavel Hruska,Sibelga,"",Prospect,"",6/19/20,Belgium,"",0016000001BadklAAB,EMEA
4/25/17,Michael Kavalle,"Accretive Health, Inc.",Illinois,Prospect,"",4/1/20,United States,"",0016000000tQE6QAAW,MIDWEST
5/4/20,Joe Hliboki,Montefiore Medical Center,New York,Prospect,"",6/19/20,United States,"",0016000000OyIN1AAN,NORTHEAST
"",Gary Griffith,Medfusion Inc.,North Carolina,Prospect,"",8/13/19,United States,"",0016000000sz0WXAAY,SOUTHEAST
5/18/20,Ian Stocks,Mannheimer Swartling,"",Prospect,"",7/7/20,"","",0010z00001Zr79wAAB,EMEA
7/6/20,Jason Pearson,"Square, Inc.",California,Prospect,"",6/19/20,United States,"",0016000001NIt2jAAD,WEST
4/3/19,Pavel Hruska,Cegeka Groep NV,"",Prospect,"",3/5/20,Belgium,"",0016000001BaeFPAAZ,EMEA
11/29/18,Mike Washington,Farrpoint,England,Prospect,"",3/5/20,United Kingdom,"",0010z00001SUUyIAAX,EMEA
6/26/20,Jean-Noel Roncelli,Kering SA,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboD2AAJ,EMEA
5/9/11,Pavel Hruska,Agfa-Gevaert Group,Vlaanderen,Prospect,C - General Interest (cont. to market),3/5/20,BEL,"",0016000000StdHOAAZ,EMEA
8/22/18,Mike Washington,Babcock International,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001QiVMWAA3,EMEA
7/22/20,Ian Stocks,SUNU Group,"",Prospect,"",7/7/20,"","",0010z00001YDFsZAAX,EMEA
"",Shaunagh Roberts,Antalis,"",Prospect,"",7/26/20,"","",0010z00001aZkppAAC,""
"",Shaunagh Roberts,Antalis,"",Prospect,"",7/26/20,"","",0010z00001aZkpqAAC,""
"",Shaunagh Roberts,Antalis,"",Prospect,"",7/26/20,"","",0010z00001aZkprAAC,""
7/28/20,Shaunagh Roberts,La Mutuelle G�n�rale,"",Prospect,"",7/26/20,"","",0010z00001aZkpsAAC,""
4/17/19,Vincent Steenhuis,Comedata srl,"",Prospect,"",3/5/20,Italy,"",0010z00001RflJ8AAJ,EMEA
7/14/20,Shannon Kimball,Slalom Consulting,Washington,Prospective Partner,"",6/19/20,United States,"",0010z00001TNzFAAA1,WEST
6/4/19,Jean-Noel Roncelli,GROUPE ADEO,Hauts-de-France,Prospect,"",6/19/20,France,"",0016000001C3RcoAAF,EMEA
8/6/19,Kateryna Hvastovich,Giga Networks,Florida,Partner,"",11/22/19,United States,"",0010z00001V3TL6AAN,SOUTHEAST
2/21/19,Joe Hliboki,McGraw-Hill Education,New York,Prospect,"",6/19/20,United States,"",0016000000u7X7wAAE,NORTHEAST
9/8/14,Sonny Covington,"Match.com, LLC",Texas,Prospect,"",5/14/20,United States,"",0016000000u5Xz0AAE,CENTRAL
6/2/20,Patrick McGrath,First Horizon,Tennessee,Prospect,"",7/23/20,United States,"",0016000000Qep4tAAB,SOUTHEAST
11/26/19,Jean-Noel Roncelli,COVEA,�le-de-France,Prospect,"",6/19/20,France,"",0016000001C3ROuAAN,EMEA
3/12/15,Zachery Peters,NIC Inc,Kansas,Prospect,"",7/24/20,United States,"",0016000000uS322AAC,CENTRAL
"",Joe Hliboki,Amplify,New York,Prospect,"",6/19/20,United States,"",0016000000tohEbAAI,NORTHEAST
7/30/19,Tyler Bush,Reliance Standard Life Insurance,Pennsylvania,Prospect,"",6/19/20,United States,"",0010z00001Wg4QDAAZ,MIDWEST
9/20/19,Shannon Kimball,Proofpoint,California,Competitor,"",6/19/20,United States,"",0010z00001V3GUpAAN,WEST
7/17/19,Ian Stocks,Mekuc,"",Prospect,"",3/5/20,Czech Republic,"",0010z00001WOQctAAH,EMEA
"",Tho Yeong Chien,Ministry of Finance,"",Prospect,"",7/29/20,Singapore,"",0010z00001YDZlVAAX,APAC
7/28/20,Pavel Hruska,Luminor Bank,"",Prospect,"",6/19/20,Estonia,"",0010z00001V3Hk9AAF,EMEA
7/27/20,Ian Stocks,OMV Petrom SA,"",Prospect,"",3/5/20,ROU,"",0010z00001V4UpDAAV,EMEA
7/5/19,Michael Kavalle,Winston Brands,Illinois,Customer,"",6/19/20,United States,United States of America,0016000000NdH3PAAV,MIDWEST
10/10/14,Joe Hliboki,Primose Group Inc.,New York,Prospect,"",6/18/20,United States,"",0016000000NcyYuAAJ,NORTHEAST
5/13/13,Michael Kavalle,Hart Davis Hart Wine Co.,Illinois,Ex-Customer,"",4/1/20,United States,"",0016000000NdMgaAAF,MIDWEST
7/23/20,Vincent Steenhuis,GSF,�le-de-France,Prospect,"",7/23/20,France,"",0016000000Nd5dZAAR,EMEA
2/17/10,Tho Yeong Chien,Science & Technology Systems,Tokyo,Prospect,"",7/3/20,Japan,"",0016000000NdMxPAAV,APAC
11/7/19,Kristi Mikula,Penn Medicine,"",Prospect,"",6/19/20,"","",0010z00001WiZb3AAF,""
4/23/20,Joe Hliboki,RWJBarnabas Health,New Jersey,Prospect,"",6/19/20,United States,"",0010z00001WiZb7AAF,NORTHEAST
5/11/20,Joe Hliboki,Valley Health System,"",Prospect,"",6/19/20,"","",0010z00001WiZb5AAF,NORTHEAST
1/30/20,Michael Kavalle,GE Healthcare,Illinois,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",0016000000NyyCOAAZ,MIDWEST
1/30/20,Kateryna Hvastovich,Intuitive Technology,"",Prospective Partner,"",5/7/20,"","",0010z00001WOR2mAAH,WEST
5/5/20,Simon Brender,Shinsegae Department Stores,"",Ex-Customer,"",6/6/19,KOR,"",0016000000NxNSwAAN,APAC
5/15/20,Eric Wagasky,Trend Inc,"",Prospect,"",5/15/20,"","",0010z00001Zr6sWAAR,CENTRAL
"",Mark Ronson,TransUnion Interactive,California,Prospect,"",6/15/20,United States,"",0016000000NyBHtAAN,WEST
10/5/10,Simon Brender,Japan Defense Agency-JDA,"",Ex-Customer,"",6/6/19,JPN,"",0016000000NyGWzAAN,APAC
11/13/18,Gary Griffith,FIS Global,Florida,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",0016000000Obk1WAAR,SOUTHEAST
10/2/17,Kyle Graves,Ontario Lottery and Gaming Corp.,Ontario,Prospect,"",2/27/20,Canada,"",0016000000ObrBqAAJ,NORTHEAST
1/26/11,Simon Brender,E-Mart,"",Ex-Customer,"",3/16/20,"Korea, Republic of","",0016000000NzIJaAAN,APAC
10/5/18,Gary Griffith,Incomm,Georgia,Prospect,"",6/19/20,United States,"",0016000000OZshiAAD,SOUTHEAST
6/1/10,Simon Brender,Japan Maritime Self Defense Force,"",Ex-Customer,"",6/6/19,JPN,"",0016000000OxcmlAAB,APAC
7/2/20,Jean-Noel Roncelli,Accelya-Spain,"",Customer,"",7/20/20,Spain,Spain,0016000000OxhEDAAZ,EMEA
12/18/18,Sonny Covington,Arvest Bank,Arkansas,Prospect,"",6/19/20,United States,"",0016000000ObAruAAF,CENTRAL
"",David Bain,Brambles,New South Wales,Prospect,"",7/29/20,Australia,"",0010z00001YCJtvAAH,APAC
3/20/20,Simon Skinner,BlackRock UK,"",Prospect,"",5/7/20,United Kingdom,"",0010z00001YCIu3AAH,EMEA
"",Tyler Bush,Madison Health,Ohio,Prospect,"",6/19/20,United States,"",0010z00001YCJoCAAX,MIDWEST
5/12/14,Sonny Covington,"Cardtronics, Inc.",Texas,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",0016000000Oc6qHAAR,CENTRAL
2/16/19,Jean-Noel Roncelli,canal Plus Groupe,"",Prospect,"",4/15/20,France,"",0010z00001RflKnAAJ,EMEA
4/3/19,Kateryna Hvastovich,Cap Gemini France,"",Partner,"",3/5/20,France,"",0010z00001V46WMAAZ,EMEA
7/29/20,Gary Griffith,Black Knight Financial Services (BKFS),Florida,Customer,"",7/29/20,United States,United States of America,0016000000ObGYXAA3,SOUTHEAST
2/8/20,Amy Rankin,HID Global,Massachusetts,Prospect,"",6/19/20,United States,"",0016000000ObEp9AAF,WEST
6/4/13,Kyle Graves,ACTPay Inc.,Massachusetts,Prospect,"",8/13/19,United States,"",0016000000qMCMfAAO,NORTHEAST
7/15/20,Mike Washington,Cognizant Technology Solutions UK Ltd.,England,Prospect,"",3/10/20,United Kingdom,"",0010z00001QCoytAAD,EMEA
10/17/18,Vincent Steenhuis,Bank Hapoalim,"",Ex-Customer,"",4/13/20,Israel,"",0010z00001P5EAIAA3,EMEA
2/20/20,Jason Pearson,"CBS Interactive, Inc.",California,Prospect,"",6/15/20,United States,"",0016000001C3mC6AAJ,WEST
6/29/10,Simon Brender,"Japan Health, Labor and Welfare Ministry","",Ex-Customer,"",6/6/19,JPN,"",0016000000P0kBIAAZ,APAC
2/6/12,Tyler Bush,Paul Fredrick,Pennsylvania,Prospect,"",3/13/20,United States,"",0016000000P0lrSAAR,MIDWEST
1/24/14,Kyle Graves,Agero,Massachusetts,Prospect,"",6/19/20,United States,"",0016000000wg7p6AAA,NORTHEAST
7/30/20,Pavel Hruska,"Ceskoslovenska Obchodni Banka, a. s. (CSOB)","",Prospect,B - Possible project (within 3-9 mths),6/19/20,Czech Republic,"",0016000000SuNMMAA3,EMEA
4/5/19,Marilyn Von Hoenning,LIDL Dienstleistung GmbH & Co. KG,"",Prospect,"",4/28/20,Germany,"",0016000001CeKvSAAV,EMEA
4/3/19,Mike Washington,Statoil ASA,"",Prospect,"",3/5/20,NOR,"",0016000001OS9zAAAT,EMEA
10/25/17,Jean-Noel Roncelli,Orange Espana,Madrid,Prospect,"",6/19/20,Spain,"",0016000001OSM7AAAX,EMEA
12/4/19,Mark Ronson,"PriceSmart, Inc.",California,Prospect,"",6/19/20,United States,"",0016000000NcJxcAAF,WEST
4/27/16,Michael Kavalle,"OptumHealth, Inc",Minnesota,Ex-Customer,"",4/1/20,United States,"",0016000000fPJ2IAAW,MIDWEST
7/1/13,Gary Griffith,BreakAway Incentives,Georgia,Prospect,"",2/24/20,United States,"",0016000000NysoyAAB,SOUTHEAST
9/3/19,Marilyn Von Hoenning,dm-drogerie markt GmbH + Co. KG,"",Prospect,"",4/28/20,Germany,"",0016000001C5J5zAAF,EMEA
7/11/19,Patrick McGrath,Hogan Lovells US LLP,Kentucky,Prospect,"",2/25/20,United States,"",0010z00001Wg82dAAB,SOUTHEAST
6/3/20,Marilyn Von Hoenning,Deutsches Zentrum f�r Luft- und Raumfahrt (DLR),North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001Wj6vEAAR,EMEA
1/21/20,Pavel Hruska,Keytrade bank,"",Prospect,"",5/7/20,Belgium,"",0010z00001Wg9zDAAR,EMEA
12/3/19,David Bain,Tabcorp Holdings Limited,South Australia,Prospect,"",7/29/20,Australia,"",0010z00001WOU19AAH,APAC
11/6/19,Mark Ronson,Colony Capital,California,Prospect,"",6/15/20,United States,"",0010z00001WORB0AAP,WEST
8/27/20,Marilyn Von Hoenning,Georgsmarienh�tte Holding GmbH,North Rhine-Westphalia,Prospect,"",4/28/20,Germany,"",0010z00001Wj6x0AAB,EMEA
6/12/19,Jean-Noel Roncelli,Arkadin,�le-de-France,Prospect,"",6/19/20,France,"",0010z00001V46anAAB,EMEA
11/11/19,Marilyn Von Hoenning,RWW Rheinisch-Westf�lische Wasserwerksgesellschaft mbH,North Rhine-Westphalia,Prospect,"",4/28/20,Germany,"",0010z00001Wj6vxAAB,EMEA
1/14/20,Marilyn Von Hoenning,RUAG Holding AG,Bern,Prospect,"",4/28/20,Switzerland,"",0010z00001Wj6xZAAR,EMEA
12/20/19,Mark Ronson,Grifols USA,California,Prospect,"",6/15/20,United States,"",0010z00001WOTWQAA5,WEST
11/13/19,Mark Ronson,Guthy-Renker,California,Prospect,"",6/15/20,United States,"",0010z00001WOTY7AAP,WEST
12/19/19,Mark Ronson,Harbor Freight Tools,California,Prospect,"",6/15/20,United States,"",0010z00001WOTZeAAP,WEST
12/29/17,Gary Griffith,Mecklenburg County Govt.,North Carolina,Prospect,"",8/13/19,United States,"",0010z00001RAdRnAAL,SOUTHEAST
12/3/19,Kateryna Hvastovich,Cloud Creek,California,Prospective Partner,"",11/22/19,United States,"",0010z00001WOTWfAAP,WEST
7/2/20,Jean-Noel Roncelli,Spie Batignolles amitec,"",Prospect,"",3/5/20,France,"",0010z00001V46dmAAB,EMEA
2/15/19,Adam Swaney,ISSA - Orange County Chapter,California,Non-Prospect,"",2/18/20,United States,"",0010z00001TPXrDAAX,WEST
3/27/19,Jean-Noel Roncelli,Framatome,"",Prospect,"",3/5/20,France,"",0010z00001V46dSAAR,EMEA
4/29/19,Jean-Noel Roncelli,Daher,Centre,Prospect,"",6/19/20,France,"",0010z00001V46iwAAB,EMEA
1/22/15,Tyler Bush,ACE Group - purchased by Chubb,Pennsylvania,Non-Prospect,A - Active project (within 3 to 6  mths),3/13/20,United States,"",0016000000QfbSCAAZ,MIDWEST
4/9/19,Simon Brender,Japan Finance Corporation,"",Ex-Customer,"",7/17/19,Japan,"",0016000000PZmSuAAL,APAC
3/23/20,Gary Griffith,"WellCare Health Plans, Inc.",Florida,Customer,"",6/19/20,United States,United States of America,0016000000QfU7YAAV,SOUTHEAST
9/13/18,Adam Swaney,Denver Health,Colorado,Prospect,"",6/19/20,United States,"",0016000000QeyMnAAJ,WEST
8/14/19,Michael Kavalle,Robert W. Baird & Co. Incorporated,Wisconsin,Prospect,"",7/24/20,United States,"",0016000000PaUzmAAF,MIDWEST
2/20/19,Adam Swaney,ISSA - Denver Chapter,Colorado,Prospect,"",4/7/20,United States,"",0016000000QeyNxAAJ,WEST
2/20/20,David Bain,Suncorp Group,Colorado,Prospect,"",7/22/20,United States,"",0016000000QeyPdAAJ,WEST
